id;nom_thickness;nom_current;nom_3D;nom_data;DDC_target_A_dm2;j0_A_m2;alpha;E_eq_V;sigma_S_m;c_Ni2_M;time_s;efficiency;cell_height_mm;lc_mm;DDC_obtained_A_dm2;V_anode_V;j_min_A_m2;j_avg_A_m2;j_max_A_m2;thickness_min_um;thickness_avg_um;thickness_max_um;CV_percent;cathode_area_mm2;elapsed_time_s;status
169;169_ED_thickness_map.png;169_ED_current_density.png;169_ED_3D_iso.png;169_ED_data.npz;15,0000;0,3000;0,2500;-0,2600;50,0000;1,0000;30,0000;0,9800;4,0000;0,0600;14,9779;-0,5031;1093,9971;1497,7876;2132,9789;1,0981;1,5035;2,1411;13,5521;13,5198;93,4931;OK
170;170_ED_thickness_map.png;170_ED_current_density.png;170_ED_3D_iso.png;170_ED_data.npz;15,0000;0,3000;0,2500;-0,2600;50,0000;1,0000;60,0000;0,9800;4,0000;0,0600;14,9779;-0,5031;1093,9971;1497,7876;2132,9789;2,1963;3,0069;4,2821;13,5521;13,5198;93,0556;OK
171;171_ED_thickness_map.png;171_ED_current_density.png;171_ED_3D_iso.png;171_ED_data.npz;15,0000;0,3000;0,2500;-0,2600;50,0000;1,0000;90,0000;0,9800;4,0000;0,0600;14,9779;-0,5031;1093,9971;1497,7876;2132,9789;3,2944;4,5104;6,4232;13,5521;13,5198;92,7170;OK
172;172_ED_thickness_map.png;172_ED_current_density.png;172_ED_3D_iso.png;172_ED_data.npz;15,0000;0,7000;0,2500;-0,2600;10,0000;1,0000;30,0000;0,9800;4,0000;0,0600;15,0866;-0,5695;709,8780;1508,6609;5484,1949;0,7126;1,5144;5,5050;46,2131;13,5198;148,9319;OK
173;173_ED_thickness_map.png;173_ED_current_density.png;173_ED_3D_iso.png;173_ED_data.npz;15,0000;0,7000;0,2500;-0,2600;10,0000;1,0000;60,0000;0,9800;4,0000;0,0600;15,0866;-0,5695;709,8780;1508,6609;5484,1949;1,4251;3,0287;11,0099;46,2131;13,5198;150,5692;OK
174;174_ED_thickness_map.png;174_ED_current_density.png;174_ED_3D_iso.png;174_ED_data.npz;15,0000;0,7000;0,2500;-0,2600;10,0000;1,0000;90,0000;0,9800;4,0000;0,0600;15,0866;-0,5695;709,8780;1508,6609;5484,1949;2,1377;4,5431;16,5149;46,2131;13,5198;150,8153;OK
175;175_ED_thickness_map.png;175_ED_current_density.png;175_ED_3D_iso.png;175_ED_data.npz;15,0000;0,7000;0,2500;-0,2600;30,0000;1,0000;30,0000;0,9800;4,0000;0,0600;15,0604;-0,4973;974,5000;1506,0379;2611,2964;0,9782;1,5117;2,6212;19,8758;13,5198;126,5921;OK
176;176_ED_thickness_map.png;176_ED_current_density.png;176_ED_3D_iso.png;176_ED_data.npz;15,0000;0,7000;0,2500;-0,2600;30,0000;1,0000;60,0000;0,9800;4,0000;0,0600;15,0604;-0,4973;974,5000;1506,0379;2611,2964;1,9564;3,0235;5,2424;19,8758;13,5198;126,6051;OK
177;177_ED_thickness_map.png;177_ED_current_density.png;177_ED_3D_iso.png;177_ED_data.npz;15,0000;0,7000;0,2500;-0,2600;30,0000;1,0000;90,0000;0,9800;4,0000;0,0600;15,0604;-0,4973;974,5000;1506,0379;2611,2964;2,9346;4,5352;7,8636;19,8758;13,5198;126,7174;OK
178;178_ED_thickness_map.png;178_ED_current_density.png;178_ED_3D_iso.png;178_ED_data.npz;15,0000;0,7000;0,2500;-0,2600;50,0000;1,0000;30,0000;0,9800;4,0000;0,0600;15,0637;-0,4816;1098,8631;1506,3742;2149,0690;1,1030;1,5121;2,1572;13,6121;13,5198;116,4879;OK
179;179_ED_thickness_map.png;179_ED_current_density.png;179_ED_3D_iso.png;179_ED_data.npz;15,0000;0,7000;0,2500;-0,2600;50,0000;1,0000;60,0000;0,9800;4,0000;0,0600;15,0637;-0,4816;1098,8631;1506,3742;2149,0690;2,2060;3,0242;4,3144;13,6121;13,5198;119,8318;OK
180;180_ED_thickness_map.png;180_ED_current_density.png;180_ED_3D_iso.png;180_ED_data.npz;15,0000;0,7000;0,2500;-0,2600;50,0000;1,0000;90,0000;0,9800;4,0000;0,0600;15,0637;-0,4816;1098,8631;1506,3742;2149,0690;3,3091;4,5362;6,4716;13,6121;13,5198;120,8328;OK
181;181_ED_thickness_map.png;181_ED_current_density.png;181_ED_3D_iso.png;181_ED_data.npz;15,0000;1,1000;0,2500;-0,2600;10,0000;1,0000;30,0000;0,9800;4,0000;0,0600;15,0721;-0,5578;709,2057;1507,2070;5475,1610;0,7119;1,5129;5,4959;46,1876;13,5198;141,0942;OK
182;182_ED_thickness_map.png;182_ED_current_density.png;182_ED_3D_iso.png;182_ED_data.npz;15,0000;1,1000;0,2500;-0,2600;10,0000;1,0000;60,0000;0,9800;4,0000;0,0600;15,0721;-0,5578;709,2057;1507,2070;5475,1610;1,4238;3,0258;10,9918;46,1876;13,5198;145,6439;OK
183;183_ED_thickness_map.png;183_ED_current_density.png;183_ED_3D_iso.png;183_ED_data.npz;15,0000;1,1000;0,2500;-0,2600;10,0000;1,0000;90,0000;0,9800;4,0000;0,0600;15,0721;-0,5578;709,2057;1507,2070;5475,1610;2,1357;4,5387;16,4877;46,1876;13,5198;165,3079;OK
184;184_ED_thickness_map.png;184_ED_current_density.png;184_ED_3D_iso.png;184_ED_data.npz;15,0000;1,1000;0,2500;-0,2600;30,0000;1,0000;30,0000;0,9800;4,0000;0,0600;15,0562;-0,4855;976,9942;1505,6244;2606,5272;0,9807;1,5113;2,6164;19,7919;13,5198;126,1604;OK
185;185_ED_thickness_map.png;185_ED_current_density.png;185_ED_3D_iso.png;185_ED_data.npz;15,0000;1,1000;0,2500;-0,2600;30,0000;1,0000;60,0000;0,9800;4,0000;0,0600;15,0562;-0,4855;976,9942;1505,6244;2606,5272;1,9614;3,0227;5,2328;19,7919;13,5198;128,7579;OK
186;186_ED_thickness_map.png;186_ED_current_density.png;186_ED_3D_iso.png;186_ED_data.npz;15,0000;1,1000;0,2500;-0,2600;30,0000;1,0000;90,0000;0,9800;4,0000;0,0600;15,0562;-0,4855;976,9942;1505,6244;2606,5272;2,9421;4,5340;7,8492;19,7919;13,5198;125,9396;OK
187;187_ED_thickness_map.png;187_ED_current_density.png;187_ED_3D_iso.png;187_ED_data.npz;15,0000;1,1000;0,2500;-0,2600;50,0000;1,0000;30,0000;0,9800;4,0000;0,0600;15,0310;-0,4699;1096,9422;1503,1024;2142,9849;1,1011;1,5088;2,1511;13,5909;13,5198;129,4416;OK
188;188_ED_thickness_map.png;188_ED_current_density.png;188_ED_3D_iso.png;188_ED_data.npz;15,0000;1,1000;0,2500;-0,2600;50,0000;1,0000;60,0000;0,9800;4,0000;0,0600;15,0310;-0,4699;1096,9422;1503,1024;2142,9849;2,2022;3,0176;4,3022;13,5909;13,5198;138,5082;OK
189;189_ED_thickness_map.png;189_ED_current_density.png;189_ED_3D_iso.png;189_ED_data.npz;15,0000;1,1000;0,2500;-0,2600;50,0000;1,0000;90,0000;0,9800;4,0000;0,0600;15,0310;-0,4699;1096,9422;1503,1024;2142,9849;3,3033;4,5264;6,4533;13,5909;13,5198;118,9677;OK
190;190_ED_thickness_map.png;190_ED_current_density.png;190_ED_3D_iso.png;190_ED_data.npz;15,0000;0,3000;0,5000;-0,2600;10,0000;1,0000;30,0000;0,9800;4,0000;0,0600;14,8194;-0,5891;701,1028;1481,9441;5302,2151;0,7038;1,4876;5,3223;45,5592;13,5198;153,2213;OK
191;191_ED_thickness_map.png;191_ED_current_density.png;191_ED_3D_iso.png;191_ED_data.npz;15,0000;0,3000;0,5000;-0,2600;10,0000;1,0000;60,0000;0,9800;4,0000;0,0600;14,8194;-0,5891;701,1028;1481,9441;5302,2151;1,4075;2,9751;10,6446;45,5592;13,5198;154,6146;OK
192;192_ED_thickness_map.png;192_ED_current_density.png;192_ED_3D_iso.png;192_ED_data.npz;15,0000;0,3000;0,5000;-0,2600;10,0000;1,0000;90,0000;0,9800;4,0000;0,0600;14,8194;-0,5891;701,1028;1481,9441;5302,2151;2,1113;4,4627;15,9669;45,5592;13,5198;161,1529;OK
193;193_ED_thickness_map.png;193_ED_current_density.png;193_ED_3D_iso.png;193_ED_data.npz;15,0000;0,3000;0,5000;-0,2600;30,0000;1,0000;30,0000;0,9800;4,0000;0,0600;14,9941;-0,5188;971,3285;1499,4055;2594,5020;0,9750;1,5051;2,6043;19,8106;13,5198;114,3623;OK
194;194_ED_thickness_map.png;194_ED_current_density.png;194_ED_3D_iso.png;194_ED_data.npz;15,0000;0,3000;0,5000;-0,2600;30,0000;1,0000;60,0000;0,9800;4,0000;0,0600;14,9941;-0,5188;971,3285;1499,4055;2594,5020;1,9500;3,0102;5,2087;19,8106;13,5198;96,5354;OK
195;195_ED_thickness_map.png;195_ED_current_density.png;195_ED_3D_iso.png;195_ED_data.npz;15,0000;0,3000;0,5000;-0,2600;30,0000;1,0000;90,0000;0,9800;4,0000;0,0600;14,9941;-0,5188;971,3285;1499,4055;2594,5020;2,9250;4,5152;7,8130;19,8106;13,5198;97,7737;OK
196;196_ED_thickness_map.png;196_ED_current_density.png;196_ED_3D_iso.png;196_ED_data.npz;15,0000;0,3000;0,5000;-0,2600;50,0000;1,0000;30,0000;0,9800;4,0000;0,0600;14,9779;-0,5031;1093,9996;1497,7898;2132,9807;1,0981;1,5035;2,1411;13,5521;13,5198;90,8392;OK
197;197_ED_thickness_map.png;197_ED_current_density.png;197_ED_3D_iso.png;197_ED_data.npz;15,0000;0,3000;0,5000;-0,2600;50,0000;1,0000;60,0000;0,9800;4,0000;0,0600;14,9779;-0,5031;1093,9996;1497,7898;2132,9807;2,1963;3,0069;4,2821;13,5521;13,5198;89,8914;OK
198;198_ED_thickness_map.png;198_ED_current_density.png;198_ED_3D_iso.png;198_ED_data.npz;15,0000;0,3000;0,5000;-0,2600;50,0000;1,0000;90,0000;0,9800;4,0000;0,0600;14,9779;-0,5031;1093,9996;1497,7898;2132,9807;3,2944;4,5104;6,4232;13,5521;13,5198;97,8152;OK
199;199_ED_thickness_map.png;199_ED_current_density.png;199_ED_3D_iso.png;199_ED_data.npz;15,0000;0,7000;0,5000;-0,2600;10,0000;1,0000;30,0000;0,9800;4,0000;0,0600;15,0866;-0,5695;709,8853;1508,6638;5484,1807;0,7126;1,5144;5,5049;46,2128;13,5198;154,6545;OK
200;200_ED_thickness_map.png;200_ED_current_density.png;200_ED_3D_iso.png;200_ED_data.npz;15,0000;0,7000;0,5000;-0,2600;10,0000;1,0000;60,0000;0,9800;4,0000;0,0600;15,0866;-0,5695;709,8853;1508,6638;5484,1807;1,4251;3,0288;11,0099;46,2128;13,5198;152,7434;OK
201;201_ED_thickness_map.png;201_ED_current_density.png;201_ED_3D_iso.png;201_ED_data.npz;15,0000;0,7000;0,5000;-0,2600;10,0000;1,0000;90,0000;0,9800;4,0000;0,0600;15,0866;-0,5695;709,8853;1508,6638;5484,1807;2,1377;4,5431;16,5148;46,2128;13,5198;152,5304;OK
202;202_ED_thickness_map.png;202_ED_current_density.png;202_ED_3D_iso.png;202_ED_data.npz;15,0000;0,7000;0,5000;-0,2600;30,0000;1,0000;30,0000;0,9800;4,0000;0,0600;15,0604;-0,4973;974,5077;1506,0435;2611,2986;0,9782;1,5117;2,6212;19,8757;13,5198;130,1527;OK
203;203_ED_thickness_map.png;203_ED_current_density.png;203_ED_3D_iso.png;203_ED_data.npz;15,0000;0,7000;0,5000;-0,2600;30,0000;1,0000;60,0000;0,9800;4,0000;0,0600;15,0604;-0,4973;974,5077;1506,0435;2611,2986;1,9564;3,0235;5,2424;19,8757;13,5198;122,2365;OK
204;204_ED_thickness_map.png;204_ED_current_density.png;204_ED_3D_iso.png;204_ED_data.npz;15,0000;0,7000;0,5000;-0,2600;30,0000;1,0000;90,0000;0,9800;4,0000;0,0600;15,0604;-0,4973;974,5077;1506,0435;2611,2986;2,9346;4,5352;7,8636;19,8757;13,5198;124,2053;OK
205;205_ED_thickness_map.png;205_ED_current_density.png;205_ED_3D_iso.png;205_ED_data.npz;15,0000;0,7000;0,5000;-0,2600;50,0000;1,0000;30,0000;0,9800;4,0000;0,0600;15,0638;-0,4816;1098,8717;1506,3818;2149,0753;1,1030;1,5121;2,1572;13,6120;13,5198;109,9803;OK
206;206_ED_thickness_map.png;206_ED_current_density.png;206_ED_3D_iso.png;206_ED_data.npz;15,0000;0,7000;0,5000;-0,2600;50,0000;1,0000;60,0000;0,9800;4,0000;0,0600;15,0638;-0,4816;1098,8717;1506,3818;2149,0753;2,2061;3,0242;4,3144;13,6120;13,5198;109,0361;OK
207;207_ED_thickness_map.png;207_ED_current_density.png;207_ED_3D_iso.png;207_ED_data.npz;15,0000;0,7000;0,5000;-0,2600;50,0000;1,0000;90,0000;0,9800;4,0000;0,0600;15,0638;-0,4816;1098,8717;1506,3818;2149,0753;3,3091;4,5363;6,4716;13,6120;13,5198;114,1332;OK
208;208_ED_thickness_map.png;208_ED_current_density.png;208_ED_3D_iso.png;208_ED_data.npz;15,0000;1,1000;0,5000;-0,2600;10,0000;1,0000;30,0000;0,9800;4,0000;0,0600;15,0721;-0,5578;709,2178;1507,2114;5475,1315;0,7119;1,5129;5,4959;46,1870;13,5198;133,3158;OK
209;209_ED_thickness_map.png;209_ED_current_density.png;209_ED_3D_iso.png;209_ED_data.npz;15,0000;1,1000;0,5000;-0,2600;10,0000;1,0000;60,0000;0,9800;4,0000;0,0600;15,0721;-0,5578;709,2178;1507,2114;5475,1315;1,4238;3,0258;10,9917;46,1870;13,5198;136,4166;OK
210;210_ED_thickness_map.png;210_ED_current_density.png;210_ED_3D_iso.png;210_ED_data.npz;15,0000;1,1000;0,5000;-0,2600;10,0000;1,0000;90,0000;0,9800;4,0000;0,0600;15,0721;-0,5578;709,2178;1507,2114;5475,1315;2,1357;4,5388;16,4876;46,1870;13,5198;137,3064;OK
211;211_ED_thickness_map.png;211_ED_current_density.png;211_ED_3D_iso.png;211_ED_data.npz;15,0000;1,1000;0,5000;-0,2600;30,0000;1,0000;30,0000;0,9800;4,0000;0,0600;15,0564;-0,4855;977,0125;1505,6373;2606,5329;0,9807;1,5113;2,6164;19,7915;13,5198;128,3848;OK
212;212_ED_thickness_map.png;212_ED_current_density.png;212_ED_3D_iso.png;212_ED_data.npz;15,0000;1,1000;0,5000;-0,2600;30,0000;1,0000;60,0000;0,9800;4,0000;0,0600;15,0564;-0,4855;977,0125;1505,6373;2606,5329;1,9614;3,0227;5,2328;19,7915;13,5198;124,4533;OK
213;213_ED_thickness_map.png;213_ED_current_density.png;213_ED_3D_iso.png;213_ED_data.npz;15,0000;1,1000;0,5000;-0,2600;30,0000;1,0000;90,0000;0,9800;4,0000;0,0600;15,0564;-0,4855;977,0125;1505,6373;2606,5329;2,9421;4,5340;7,8492;19,7915;13,5198;120,1464;OK
214;214_ED_thickness_map.png;214_ED_current_density.png;214_ED_3D_iso.png;214_ED_data.npz;15,0000;1,1000;0,5000;-0,2600;50,0000;1,0000;30,0000;0,9800;4,0000;0,0600;15,0312;-0,4699;1096,9590;1503,1172;2142,9974;1,1011;1,5088;2,1511;13,5907;13,5198;122,6063;OK
215;215_ED_thickness_map.png;215_ED_current_density.png;215_ED_3D_iso.png;215_ED_data.npz;15,0000;1,1000;0,5000;-0,2600;50,0000;1,0000;60,0000;0,9800;4,0000;0,0600;15,0312;-0,4699;1096,9590;1503,1172;2142,9974;2,2022;3,0176;4,3022;13,5907;13,5198;113,7477;OK
216;216_ED_thickness_map.png;216_ED_current_density.png;216_ED_3D_iso.png;216_ED_data.npz;15,0000;1,1000;0,5000;-0,2600;50,0000;1,0000;90,0000;0,9800;4,0000;0,0600;15,0312;-0,4699;1096,9590;1503,1172;2142,9974;3,3033;4,5264;6,4533;13,5907;13,5198;109,2680;OK
217;217_ED_thickness_map.png;217_ED_current_density.png;217_ED_3D_iso.png;217_ED_data.npz;15,0000;0,3000;0,7500;-0,2600;10,0000;1,0000;30,0000;0,9800;4,0000;0,0600;14,8194;-0,5891;701,1028;1481,9441;5302,2150;0,7038;1,4876;5,3223;45,5592;13,5198;138,3390;OK
218;218_ED_thickness_map.png;218_ED_current_density.png;218_ED_3D_iso.png;218_ED_data.npz;15,0000;0,3000;0,7500;-0,2600;10,0000;1,0000;60,0000;0,9800;4,0000;0,0600;14,8194;-0,5891;701,1028;1481,9441;5302,2150;1,4075;2,9751;10,6446;45,5592;13,5198;140,3076;OK
219;219_ED_thickness_map.png;219_ED_current_density.png;219_ED_3D_iso.png;219_ED_data.npz;15,0000;0,3000;0,7500;-0,2600;10,0000;1,0000;90,0000;0,9800;4,0000;0,0600;14,8194;-0,5891;701,1028;1481,9441;5302,2150;2,1113;4,4627;15,9669;45,5592;13,5198;144,9310;OK
220;220_ED_thickness_map.png;220_ED_current_density.png;220_ED_3D_iso.png;220_ED_data.npz;15,0000;0,3000;0,7500;-0,2600;30,0000;1,0000;30,0000;0,9800;4,0000;0,0600;14,9941;-0,5188;971,3285;1499,4055;2594,5020;0,9750;1,5051;2,6043;19,8106;13,5198;98,0763;OK
221;221_ED_thickness_map.png;221_ED_current_density.png;221_ED_3D_iso.png;221_ED_data.npz;15,0000;0,3000;0,7500;-0,2600;30,0000;1,0000;60,0000;0,9800;4,0000;0,0600;14,9941;-0,5188;971,3285;1499,4055;2594,5020;1,9500;3,0102;5,2087;19,8106;13,5198;97,3011;OK
222;222_ED_thickness_map.png;222_ED_current_density.png;222_ED_3D_iso.png;222_ED_data.npz;15,0000;0,3000;0,7500;-0,2600;30,0000;1,0000;90,0000;0,9800;4,0000;0,0600;14,9941;-0,5188;971,3285;1499,4055;2594,5020;2,9250;4,5152;7,8130;19,8106;13,5198;97,6815;OK
223;223_ED_thickness_map.png;223_ED_current_density.png;223_ED_3D_iso.png;223_ED_data.npz;15,0000;0,3000;0,7500;-0,2600;50,0000;1,0000;30,0000;0,9800;4,0000;0,0600;14,9779;-0,5031;1093,9997;1497,7898;2132,9807;1,0981;1,5035;2,1411;13,5521;13,5198;100,0888;OK
224;224_ED_thickness_map.png;224_ED_current_density.png;224_ED_3D_iso.png;224_ED_data.npz;15,0000;0,3000;0,7500;-0,2600;50,0000;1,0000;60,0000;0,9800;4,0000;0,0600;14,9779;-0,5031;1093,9997;1497,7898;2132,9807;2,1963;3,0069;4,2821;13,5521;13,5198;105,1880;OK
225;225_ED_thickness_map.png;225_ED_current_density.png;225_ED_3D_iso.png;225_ED_data.npz;15,0000;0,3000;0,7500;-0,2600;50,0000;1,0000;90,0000;0,9800;4,0000;0,0600;14,9779;-0,5031;1093,9997;1497,7898;2132,9807;3,2944;4,5104;6,4232;13,5521;13,5198;102,7552;OK
226;226_ED_thickness_map.png;226_ED_current_density.png;226_ED_3D_iso.png;226_ED_data.npz;15,0000;0,7000;0,7500;-0,2600;10,0000;1,0000;30,0000;0,9800;4,0000;0,0600;15,0866;-0,5695;709,8859;1508,6642;5484,1807;0,7126;1,5144;5,5049;46,2128;13,5198;164,2880;OK
227;227_ED_thickness_map.png;227_ED_current_density.png;227_ED_3D_iso.png;227_ED_data.npz;15,0000;0,7000;0,7500;-0,2600;10,0000;1,0000;60,0000;0,9800;4,0000;0,0600;15,0866;-0,5695;709,8859;1508,6642;5484,1807;1,4251;3,0288;11,0099;46,2128;13,5198;163,9754;OK
228;228_ED_thickness_map.png;228_ED_current_density.png;228_ED_3D_iso.png;228_ED_data.npz;15,0000;0,7000;0,7500;-0,2600;10,0000;1,0000;90,0000;0,9800;4,0000;0,0600;15,0866;-0,5695;709,8859;1508,6642;5484,1807;2,1377;4,5431;16,5148;46,2128;13,5198;163,0099;OK
229;229_ED_thickness_map.png;229_ED_current_density.png;229_ED_3D_iso.png;229_ED_data.npz;15,0000;0,7000;0,7500;-0,2600;30,0000;1,0000;30,0000;0,9800;4,0000;0,0600;15,0604;-0,4973;974,5080;1506,0437;2611,2986;0,9782;1,5117;2,6212;19,8757;13,5198;138,8788;OK
230;230_ED_thickness_map.png;230_ED_current_density.png;230_ED_3D_iso.png;230_ED_data.npz;15,0000;0,7000;0,7500;-0,2600;30,0000;1,0000;60,0000;0,9800;4,0000;0,0600;15,0604;-0,4973;974,5080;1506,0437;2611,2986;1,9564;3,0235;5,2424;19,8757;13,5198;131,3237;OK
231;231_ED_thickness_map.png;231_ED_current_density.png;231_ED_3D_iso.png;231_ED_data.npz;15,0000;0,7000;0,7500;-0,2600;30,0000;1,0000;90,0000;0,9800;4,0000;0,0600;15,0604;-0,4973;974,5080;1506,0437;2611,2986;2,9346;4,5352;7,8636;19,8757;13,5198;132,1614;OK
232;232_ED_thickness_map.png;232_ED_current_density.png;232_ED_3D_iso.png;232_ED_data.npz;15,0000;0,7000;0,7500;-0,2600;50,0000;1,0000;30,0000;0,9800;4,0000;0,0600;15,0638;-0,4816;1098,8719;1506,3819;2149,0754;1,1030;1,5121;2,1572;13,6120;13,5198;119,0576;OK
233;233_ED_thickness_map.png;233_ED_current_density.png;233_ED_3D_iso.png;233_ED_data.npz;15,0000;0,7000;0,7500;-0,2600;50,0000;1,0000;60,0000;0,9800;4,0000;0,0600;15,0638;-0,4816;1098,8719;1506,3819;2149,0754;2,2061;3,0242;4,3144;13,6120;13,5198;120,4000;OK
234;234_ED_thickness_map.png;234_ED_current_density.png;234_ED_3D_iso.png;234_ED_data.npz;15,0000;0,7000;0,7500;-0,2600;50,0000;1,0000;90,0000;0,9800;4,0000;0,0600;15,0638;-0,4816;1098,8719;1506,3819;2149,0754;3,3091;4,5363;6,4716;13,6120;13,5198;120,6493;OK
235;235_ED_thickness_map.png;235_ED_current_density.png;235_ED_3D_iso.png;235_ED_data.npz;15,0000;1,1000;0,7500;-0,2600;10,0000;1,0000;30,0000;0,9800;4,0000;0,0600;15,0721;-0,5578;709,2183;1507,2116;5475,1306;0,7119;1,5129;5,4959;46,1870;13,5198;142,4092;OK
236;236_ED_thickness_map.png;236_ED_current_density.png;236_ED_3D_iso.png;236_ED_data.npz;15,0000;1,1000;0,7500;-0,2600;10,0000;1,0000;60,0000;0,9800;4,0000;0,0600;15,0721;-0,5578;709,2183;1507,2116;5475,1306;1,4238;3,0258;10,9917;46,1870;13,5198;143,7004;OK
237;237_ED_thickness_map.png;237_ED_current_density.png;237_ED_3D_iso.png;237_ED_data.npz;15,0000;1,1000;0,7500;-0,2600;10,0000;1,0000;90,0000;0,9800;4,0000;0,0600;15,0721;-0,5578;709,2183;1507,2116;5475,1306;2,1357;4,5388;16,4876;46,1870;13,5198;138,9312;OK
238;238_ED_thickness_map.png;238_ED_current_density.png;238_ED_3D_iso.png;238_ED_data.npz;15,0000;1,1000;0,7500;-0,2600;30,0000;1,0000;30,0000;0,9800;4,0000;0,0600;15,0564;-0,4855;977,0145;1505,6384;2606,5334;0,9807;1,5113;2,6164;19,7915;13,5198;120,5891;OK
239;239_ED_thickness_map.png;239_ED_current_density.png;239_ED_3D_iso.png;239_ED_data.npz;15,0000;1,1000;0,7500;-0,2600;30,0000;1,0000;60,0000;0,9800;4,0000;0,0600;15,0564;-0,4855;977,0145;1505,6384;2606,5334;1,9614;3,0227;5,2328;19,7915;13,5198;120,4580;OK
240;240_ED_thickness_map.png;240_ED_current_density.png;240_ED_3D_iso.png;240_ED_data.npz;15,0000;1,1000;0,7500;-0,2600;30,0000;1,0000;90,0000;0,9800;4,0000;0,0600;15,0564;-0,4855;977,0145;1505,6384;2606,5334;2,9421;4,5340;7,8492;19,7915;13,5198;122,7165;OK
241;241_ED_thickness_map.png;241_ED_current_density.png;241_ED_3D_iso.png;241_ED_data.npz;15,0000;1,1000;0,7500;-0,2600;50,0000;1,0000;30,0000;0,9800;4,0000;0,0600;15,0312;-0,4699;1096,9596;1503,1176;2142,9976;1,1011;1,5088;2,1511;13,5907;13,5198;118,4879;OK
242;242_ED_thickness_map.png;242_ED_current_density.png;242_ED_3D_iso.png;242_ED_data.npz;15,0000;1,1000;0,7500;-0,2600;50,0000;1,0000;60,0000;0,9800;4,0000;0,0600;15,0312;-0,4699;1096,9596;1503,1176;2142,9976;2,2022;3,0176;4,3022;13,5907;13,5198;118,8411;OK
243;243_ED_thickness_map.png;243_ED_current_density.png;243_ED_3D_iso.png;243_ED_data.npz;15,0000;1,1000;0,7500;-0,2600;50,0000;1,0000;90,0000;0,9800;4,0000;0,0600;15,0312;-0,4699;1096,9596;1503,1176;2142,9976;3,3033;4,5264;6,4533;13,5907;13,5198;119,6347;OK
